@RELATION digits
@Attribute 0 numeric
@Attribute 1 numeric
@Attribute 2 numeric
@Attribute 3 numeric
@Attribute 4 numeric
@Attribute 5 numeric
@Attribute 6 numeric
@Attribute 7 numeric
@Attribute 8 numeric
@Attribute 9 numeric
@Attribute 10 numeric
@Attribute 11 numeric
@Attribute 12 numeric
@Attribute 13 numeric
@Attribute 14 numeric
@Attribute 15 numeric
@Attribute 16 numeric
@Attribute 17 numeric
@Attribute class {label0,label1,label2,label3,label4,label5,label6,label7,label8,label9}
@DATA
0.0,0.0,0.016099852,0.020170955,0.0,0.0,0.0,0.0,0.012405043,0.01408883,0.0,0.0,0.0,0.0,0.02367033,0.015880374,0.009769504,0.0016876754,label1
0.03502663,0.019095803,0.02183356,0.013355745,0.023675984,0.02031942,0.012093295,0.010761053,0.008318893,0.006173694,0.01706739,0.018742438,0.058788083,0.05663018,0.03501538,0.0381883,0.03879236,0.048792664,label2
0.018879952,0.00675924,0.020716747,0.014732138,0.014343137,0.015250257,0.011205433,0.0029627213,0.008743315,0.0082968,0.018961081,0.022856992,0.01515998,0.016147297,0.022550961,0.02631124,0.014606704,0.020708403,label3
0.0,0.0,0.015101558,0.025667718,0.0,0.0,0.022173086,0.02803458,0.021994088,0.02354379,0.0073225033,0.00577223,0.0,0.0,0.009201115,0.010168468,0.0,0.0,label4
0.0,0.0,0.022467753,0.024847561,0.018446816,0.012757295,0.013088617,0.021756975,0.014467881,0.009370264,0.022765879,0.019428948,0.0075072255,0.008048882,0.023697648,0.013586149,0.014606704,0.001125117,label5
0.0054101096,0.0,0.01839029,0.015175395,0.01207804,0.01295827,0.030422438,0.020501342,0.016319323,0.019192988,0.025494996,0.03057927,0.0,0.0,0.020227352,0.024565205,0.01858225,0.027122555,label6
0.04718268,0.05237895,0.017055219,0.010320501,0.02717133,0.023193223,0.0,0.0,0.011106226,0.008537749,0.0,0.0,0.0,0.0,0.010524399,0.011317811,0.0,0.0,label7
0.017246583,0.00675924,0.017805617,0.014478191,0.021695739,0.023103656,0.019464642,0.00993952,0.019037118,0.021146206,0.01959785,0.023873974,0.007081028,0.008048882,0.021382755,0.026034588,0.014085261,0.020708403,label8
0.03402198,0.021097751,0.01864918,0.012947575,0.015391925,0.0155814495,0.02795754,0.02162362,0.009879614,0.0077123786,0.026732847,0.030291775,0.006091331,0.0054399376,0.019122541,0.021194708,0.0,0.0,label9
0.0,0.0,0.00801106,0.0155340955,0.0026177675,0.0031670795,0.020809753,0.035393674,0.0078364555,0.007940834,0.015832271,0.007748915,0.0,0.0,0.0,0.0,0.0,0.0,label0
0.0,0.0,0.003929244,0.0077917757,0.0,0.0,0.011845915,0.020674052,0.015066331,0.01630017,0.0016124587,0.0022446343,0.0,0.0,0.0,0.0,0.0,0.0,label1
0.011287808,0.00337962,0.010967283,0.0078755235,0.005402594,0.005982261,0.01877098,0.012516106,0.008216644,0.0069641527,0.0128925415,0.01598154,0.0,0.0,0.0,0.0,0.0,0.0,label2
0.0,0.0,0.0047475295,0.009540068,0.0,0.0,0.020651719,0.029501878,0.01264566,0.01383747,0.014170196,0.008869515,0.0,0.0,0.0,0.0,0.0,0.0,label3
0.0,0.0,0.004035559,0.009376219,0.0,0.0,0.011125244,0.014933572,0.01467103,0.015036172,0.0025926358,0.001690152,0.0,0.0,9.892503E-4,8.3651417E-4,0.0,0.0,label4
0.0,0.0,0.0104072355,0.01688933,0.017378837,0.025287677,0.012977892,0.02318663,0.014385909,0.013728969,0.008807092,0.0062966547,0.0,0.0,0.0,0.0,0.0,0.0,label5
0.0,0.0,0.005957204,0.011760536,0.0,0.0,0.016388131,0.027633479,0.012994615,0.0133793065,0.009647242,0.006944903,0.0,0.0,0.0,0.0,0.0,0.0,label6
0.03611508,0.054305058,0.0078144,0.006549089,0.013120124,0.014658111,0.0,0.0,0.009466141,0.008451905,0.006470496,0.007151873,0.050452925,0.0406539,0.003666216,0.004579713,0.0,0.0,label7
0.0,0.0,0.014774753,0.024055256,0.017068984,0.020606725,0.009841562,0.015461726,0.014561346,0.01731227,0.0095367115,0.0051981118,0.0,0.0,0.0,0.0,0.0,0.0,label8
0.0,0.0,0.015070813,0.023118818,0.0,0.0,0.01336289,0.015802918,0.008219571,0.009242737,0.012170991,0.0052985507,0.05786597,0.05490474,0.012652528,0.0079159625,0.0,0.0,label9
0.023632903,0.011538744,0.026366454,0.019758286,0.021695739,0.023103656,0.058653265,0.041640103,0.02357359,0.02513273,0.037067834,0.045453932,0.014316162,0.016147297,0.02583961,0.03168013,0.0230548,0.03348718,label0
0.0054101096,0.0,0.019505285,0.013537808,0.0,0.0,0.0043569566,0.00423732,0.024746107,0.024174528,0.0,0.0,0.0,0.0,0.018712524,0.022279816,0.0,0.0,label1
0.032434586,0.019095803,0.025335893,0.0153030725,0.025453258,0.02207891,0.02169058,0.016879627,0.024846487,0.021027666,0.02118618,0.023813657,0.06317459,0.06472859,0.033481468,0.0381883,0.054706015,0.06991757,label2
0.032938603,0.019095803,0.025097882,0.014893302,0.022410823,0.02031942,0.01763245,0.007566344,0.019764563,0.016652046,0.027525384,0.029666979,0.037297394,0.03861051,0.02784333,0.030959463,0.023935612,0.031617954,label3
0.0,0.0,0.013924808,0.023873936,0.012628912,0.010556932,0.020148098,0.031289242,0.03413302,0.03530268,0.016761312,0.012540693,0.0,0.0,0.016163744,0.014893589,0.014903804,0.0016876754,label4
0.017903741,0.015716184,0.033042524,0.021434978,0.025379064,0.024114715,0.031197933,0.019390512,0.019154072,0.017848223,0.020872474,0.022245329,0.035208315,0.03861051,0.025639255,0.029973622,0.014085261,0.019552877,label5
0.0054101096,0.0,0.023303974,0.018915234,0.027375536,0.029003905,0.044706557,0.030459374,0.026790408,0.028558677,0.027801722,0.033754528,0.007081028,0.008048882,0.026719896,0.032656062,0.0230548,0.03348718,label6
0.05737849,0.04217329,0.0291792,0.020039603,0.03591077,0.03545976,0.0,0.0,0.01912128,0.01597021,0.004140636,0.0052927732,0.0,0.0,0.02153165,0.024182668,0.0,0.0,label7
0.03655408,0.021097751,0.021392323,0.013519662,0.016364925,0.0155814495,0.044657856,0.024911843,0.024627058,0.021338295,0.027168108,0.028679274,0.020973835,0.0206886,0.024446016,0.025706409,0.0230548,0.029519409,label8
0.03655408,0.021097751,0.026737764,0.016428271,0.016364925,0.0155814495,0.038659245,0.025038302,0.02535986,0.021468475,0.035505213,0.03769972,0.020973835,0.0206886,0.025988858,0.027689744,0.009450241,0.0123447,label9
0.01432857,0.00675924,0.019786354,0.017803755,0.010020891,0.011033003,0.04901189,0.03974184,0.024465425,0.029754775,0.013904927,0.016931705,0.006237739,0.008048882,0.021906722,0.02967908,0.016904052,0.026326979,label0
0.012493633,0.00337962,0.020104293,0.012756119,0.011998395,0.01293638,0.0,0.0,0.03261539,0.029873377,0.010222665,0.012916059,0.0,0.0,0.026333462,0.030077718,0.014415548,0.020348456,label1
0.028511118,0.015716184,0.01683732,0.009023183,0.03412752,0.03151568,0.015042438,0.009825054,0.026680488,0.020159045,0.028951904,0.03193261,0.06624168,0.05592091,0.0318682,0.03326342,0.022395745,0.026064306,label2
0.022368893,0.015716184,0.023729252,0.011781552,0.023196297,0.02031942,0.001606826,4.9850816E-4,0.023738531,0.017988589,0.027507665,0.028494153,0.053945113,0.05050272,0.022685088,0.023587422,0.034325816,0.043223616,label3
0.0,0.0,0.0046877344,0.008831477,0.03884316,0.031926643,0.019295862,0.03051373,0.03511656,0.03677582,0.036413036,0.022467978,0.0,0.0,0.025149738,0.018011425,0.046240706,0.008277922,label4
0.0063863187,0.0,0.021383133,0.01561698,0.012682851,0.01249117,0.02231975,0.012774689,0.022885663,0.019380191,0.03006293,0.033285957,0.030480785,0.030708442,0.023550602,0.026103623,0.024707096,0.03348718,label5
0.01432857,0.00675924,0.01891651,0.017063618,0.010325987,0.0114715425,0.04842466,0.038501326,0.025882091,0.031427238,0.013242594,0.01610712,0.0126498835,0.016147297,0.02108511,0.028563729,0.016768208,0.025967032,label6
0.055141475,0.044370998,0.024441857,0.010625399,0.04938611,0.03412764,0.0012217427,5.573491E-4,0.030566318,0.02066126,0.017027542,0.017025968,0.03530241,0.031305417,0.03099181,0.030068396,0.0,0.0,label7
0.023632903,0.011538744,0.016303109,0.014113944,0.013431359,0.0139348265,0.036976438,0.028559335,0.032087788,0.03235299,0.030827206,0.036753062,0.028127287,0.030708442,0.013472871,0.01614808,0.0230548,0.03348718,label8
0.028914712,0.015716184,0.021630839,0.011230055,0.020197615,0.020144066,0.026381684,0.015669858,0.023036087,0.016371226,0.044794556,0.047596276,0.02351665,0.020625044,0.023029465,0.022709416,0.015142764,0.019552877,label9
0.0,0.0,0.0044696596,0.00795528,0.0,0.0,0.009239821,0.012379833,0.021957373,0.020462127,0.02106525,0.010915782,0.0,0.0,0.0,0.0,0.0,0.0,label0
0.0,0.0,0.0018661554,0.004265805,0.0,0.0,0.0,0.0,0.016974794,0.018167706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label1
0.0,0.0,0.0045537115,0.00795528,0.0,0.0,0.0080206655,0.013730421,0.023292424,0.025092551,0.015103556,0.008481613,0.0,0.0,0.0,0.0,0.0,0.0,label2
0.0,0.0,0.0054048756,0.009103231,0.0,0.0,0.0037078413,0.005099026,0.02035259,0.022571638,0.017766146,0.01056158,0.0,0.0,0.0,0.0,0.0,0.0,label3
0.0,0.0,0.0018661554,0.0045037824,0.0,0.0,0.006739818,0.010106322,0.023871332,0.026328867,0.0027566238,0.0022883862,0.0,0.0,0.0,0.0,0.0,0.0,label4
0.0,0.0,0.006614551,0.011815528,0.005402594,0.006353649,0.0030559492,0.005296802,0.02097618,0.019756414,0.013067137,0.008996469,0.0,0.0,0.0,0.0,0.0,0.0,label5
0.0,0.0,0.0042217565,0.00795528,0.0,0.0,0.009930564,0.015221767,0.024055103,0.023652518,0.014960985,0.010174578,0.0,0.0,0.0,0.0,0.0,0.0,label6
0.004646729,0.0,0.0065877237,0.005603071,0.0068760267,0.008445545,0.00217256,0.002243287,0.016658856,0.018958805,0.0051564816,0.0074003064,0.0,0.0,0.0,0.0,0.0,0.0,label7
0.0,0.0,0.0042217565,0.00795528,0.0,0.0,0.0043899766,0.008104257,0.026799265,0.025524285,0.017139312,0.01056158,0.0,0.0,0.0,0.0,0.0,0.0,label8
0.0,0.0,0.0038490156,0.006455949,0.0,0.0,0.0077973655,0.009761667,0.023359168,0.0222711,0.02106525,0.010915782,0.0,0.0,0.0,0.0,0.0,0.0,label9
0.0,0.0,0.0044696596,0.00795528,0.0,0.0,0.009239821,0.012379833,0.021957373,0.020462127,0.02106525,0.010915782,0.0,0.0,0.0,0.0,0.0,0.0,label0
0.0,0.0,0.0018661554,0.004265805,0.0,0.0,0.0,0.0,0.016974794,0.018167706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,label1
0.0,0.0,0.0045537115,0.00795528,0.0,0.0,0.0080206655,0.013730421,0.023292424,0.025092551,0.015103556,0.008481613,0.0,0.0,0.0,0.0,0.0,0.0,label2
0.0,0.0,0.0054048756,0.009103231,0.0,0.0,0.0037078413,0.005099026,0.02035259,0.022571638,0.017766146,0.01056158,0.0,0.0,0.0,0.0,0.0,0.0,label3
0.0,0.0,0.0018661554,0.0045037824,0.0,0.0,0.006739818,0.010106322,0.023871332,0.026328867,0.0027566238,0.0022883862,0.0,0.0,0.0,0.0,0.0,0.0,label4
0.0,0.0,0.006614551,0.011815528,0.005402594,0.006353649,0.0030559492,0.005296802,0.02097618,0.019756414,0.013067137,0.008996469,0.0,0.0,0.0,0.0,0.0,0.0,label5
0.0,0.0,0.0042217565,0.00795528,0.0,0.0,0.009930564,0.015221767,0.024055103,0.023652518,0.014960985,0.010174578,0.0,0.0,0.0,0.0,0.0,0.0,label6
0.004646729,0.0,0.0065877237,0.005603071,0.0068760267,0.008445545,0.00217256,0.002243287,0.016658856,0.018958805,0.0051564816,0.0074003064,0.0,0.0,0.0,0.0,0.0,0.0,label7
0.0,0.0,0.0042217565,0.00795528,0.0,0.0,0.0043899766,0.008104257,0.026799265,0.025524285,0.017139312,0.01056158,0.0,0.0,0.0,0.0,0.0,0.0,label8
0.0,0.0,0.0038490156,0.006455949,0.0,0.0,0.0077973655,0.009761667,0.023359168,0.0222711,0.02106525,0.010915782,0.0,0.0,0.0,0.0,0.0,0.0,label9
0.0,0.0,0.010185619,0.02016733,0.032108516,0.038495857,0.027704917,0.042977955,0.019211765,0.01937743,0.020819757,0.012469345,0.0,0.0,0.0036836285,8.3651417E-4,0.0,0.0,label0
0.0,0.0,0.009457461,0.018934716,0.03414479,0.035718206,0.0,0.0,0.023240594,0.024812503,0.0044732755,4.9727754E-4,0.0,0.0,0.0023526857,9.759332E-4,0.0,0.0,label1
0.0,0.0,0.014127607,0.023755232,0.035584413,0.044980764,0.012375747,0.025325092,0.02402901,0.02715181,0.019398017,0.010838341,0.007386025,0.008048882,0.0072773336,0.0020912855,0.0,0.0,label2
0.0,0.0,0.014803069,0.022685692,0.033382814,0.041953623,0.01673735,0.03271027,0.02218971,0.02497668,0.02029004,0.011469384,0.022546005,0.021463685,0.006146762,0.0013941902,0.0,0.0,label3
0.0,0.0,0.003288988,0.0073499237,0.04098739,0.053297974,0.018022085,0.024790926,0.026489548,0.027238278,0.027031245,0.013815017,0.0,0.0,0.003565064,0.0020912855,0.0,0.0,label4
0.0,0.0,0.012506365,0.022428954,0.046385705,0.053732116,0.015941333,0.030733256,0.024635417,0.024337484,0.014646052,0.008772188,0.030992502,0.026829606,0.0063302172,0.0013941902,0.0,0.0,label5
0.0,0.0,0.004318712,0.010040561,0.030576944,0.03465618,0.019604433,0.03393866,0.026442075,0.027280858,0.0151382,0.009104797,0.0,0.0,0.0058890893,0.0020912855,0.0,0.0,label6
0.0,0.0,0.014968576,0.022685692,0.04598219,0.06206753,0.0,0.0,0.016425125,0.019988483,0.00974886,0.0023479392,0.0,0.0,0.005057055,8.3651417E-4,0.0,0.0,label7
0.0,0.0,0.015999282,0.025951799,0.06462199,0.07863306,0.0040436056,0.009015838,0.023418976,0.027589388,0.008259467,0.0032837985,0.0,0.0,0.0049293665,0.0013941902,0.0,0.0,label8
0.0,0.0,0.017016133,0.0278465,0.05700301,0.057195276,0.0,0.0,0.022112124,0.018813958,0.020616539,0.008959425,0.0,0.0,0.003737418,0.0012547713,0.0,0.0,label9
0.004995084,0.0,0.018372146,0.014777711,0.0077702203,0.009168831,0.028719788,0.01939049,0.013826428,0.015358181,0.021665959,0.02832725,0.0,0.0,0.0,0.0,0.0,0.0,label0
0.0,0.0,0.014889191,0.022907762,0.0,0.0,0.0,0.0,0.019990731,0.024632378,0.0,0.0,0.0,0.0,0.0021205756,0.0015336093,0.0,0.0,label1
0.02782634,0.019095803,0.019449474,0.0137538565,0.018918263,0.02133865,0.012735439,0.006159702,0.01942339,0.019414445,0.010100388,0.012618638,0.007081028,0.0072102402,0.0,0.0,0.0,0.0,label2
0.047265615,0.040193558,0.02068082,0.011847252,0.0,0.0,0.015775384,0.010232943,0.020209666,0.017688148,0.013512041,0.013480688,0.0065207006,0.0073747532,0.0012074511,0.0014820446,0.0,0.0,label3
0.0,0.0,0.018867807,0.033757858,0.010775278,0.010556932,0.014900162,0.017735805,0.02247902,0.022978112,0.015942788,0.008553623,0.0,0.0,0.00507854,0.0057325815,0.004682078,0.0,label4
0.017739087,0.00675924,0.02162136,0.016610458,0.011858992,0.013055137,0.015284527,0.013506758,0.01466128,0.015561622,0.021120276,0.026210066,0.0,0.0,0.019339047,0.02384156,0.0,0.0,label5
0.004435403,0.0,0.016460035,0.016947327,0.0,0.0,0.025888143,0.020148842,0.023906026,0.02817739,0.015951438,0.021601796,0.0,0.0,0.0,0.0,0.0,0.0,label6
0.060043953,0.03939574,0.019598981,0.013636307,0.029929899,0.029551968,0.0,0.0,0.012248003,0.008286702,0.0071737273,0.0089394925,0.0,0.0,0.001079977,0.0011911966,0.0,0.0,label7
0.004995084,0.0,0.01956186,0.015091685,0.027263356,0.029917408,0.016910106,0.01068501,0.029448444,0.031870827,0.009479751,0.012743058,0.0,0.0,0.0,0.0,0.0,0.0,label8
0.022737222,0.015716184,0.022207737,0.015810646,0.029034745,0.031861857,0.013445955,0.011061781,0.017563965,0.015613686,0.015660567,0.020141978,0.0,0.0,0.010328769,0.010989837,0.0,0.0,label9
0.0,0.0,0.017767763,0.028251177,0.00826438,0.009168831,0.030422438,0.04463362,0.0109898625,0.008173459,0.033466544,0.021992974,0.007081028,0.008048882,0.019693917,0.011947001,0.009450241,5.625585E-4,label0
0.0,0.0,0.012474429,0.018103948,0.0,0.0,0.004457735,0.004500379,0.014613896,0.014506061,0.0,0.0,0.0068213497,0.008098414,0.02282454,0.012869235,0.028327314,0.0043037306,label1
0.0063863187,0.0,0.02207358,0.014309246,0.0030264216,0.0031670795,0.002426919,0.002243287,0.012975962,0.011167222,0.010270458,0.0125897,0.030122269,0.030512096,0.023859013,0.027759772,0.029353926,0.03946726,label2
0.012493633,0.00337962,0.0207868,0.014309246,0.0028617862,0.0031670795,0.0023807676,0.002243287,0.0133725805,0.012056232,0.018436994,0.022599727,0.022241008,0.023301858,0.021750346,0.02576656,0.009803293,0.013934301,label3
0.0,0.0,0.009262841,0.017566435,0.005809876,0.005982261,0.01569422,0.026639774,0.02658329,0.028965939,0.015168047,0.011414933,0.0,0.0,0.0063096685,0.006718423,0.009780528,5.625585E-4,label4
0.011368884,0.00337962,0.015671523,0.011493288,0.008346107,0.009190739,0.009897543,0.008723893,0.014798886,0.01544889,0.012237739,0.015001613,0.020973835,0.023301858,0.020984238,0.026185673,0.009450241,0.013934301,label5
0.0,0.0,0.015573981,0.026446445,0.015956828,0.018152079,0.022670686,0.03550539,0.018163659,0.014063946,0.016309205,0.016299384,0.007081028,0.008048882,0.020658636,0.0128287645,0.009450241,5.625585E-4,label6
0.024273945,0.011538744,0.01549504,0.011493288,0.015537806,0.016957497,0.0,0.0,0.012279349,0.010797747,0.006618838,0.008817766,0.0,0.0,0.009344985,0.011675051,0.0,0.0,label7
0.0054101096,0.0,0.018335747,0.013437657,0.00826438,0.009168831,0.01756624,0.010646275,0.020885728,0.022151802,0.020643072,0.026094925,0.014316162,0.016147297,0.02076099,0.025728365,0.01858225,0.027122555,label8
0.0054101096,0.0,0.019008929,0.013811195,0.005402594,0.005982261,0.021661673,0.018537149,0.015864369,0.016192913,0.025735164,0.032375254,0.020973835,0.023301858,0.019851753,0.0247769,0.0,0.0,label9
0.0,0.0,0.014117221,0.02179523,0.00826438,0.009168831,0.030422438,0.04463362,0.005151752,0.0035037433,0.027826196,0.018360196,0.007081028,0.008048882,0.015333488,0.0092443405,0.009450241,5.625585E-4,label0
0.0,0.0,0.011654422,0.018103948,0.0,0.0,0.0022456076,0.002243287,0.013460952,0.014327248,0.0,0.0,0.0,0.0,0.014025282,0.0091049215,0.013424233,0.002616055,label1
0.0054101096,0.0,0.0150884185,0.010844254,0.0027848263,0.0031670795,0.0,0.0,0.00922224,0.008868028,0.007571084,0.01006656,0.020560052,0.022413684,0.014564466,0.01831791,0.013424233,0.019118803,label2
0.005958775,0.0,0.015901437,0.010844254,0.0028617862,0.0031670795,0.0,0.0,0.012490425,0.011175849,0.014522283,0.017838834,0.022241008,0.023301858,0.01720013,0.020444881,0.009803293,0.013934301,label3
0.0,0.0,0.0076256953,0.015165477,0.0,0.0,0.013573776,0.024184907,0.022173153,0.024659352,0.0061179693,0.006738564,0.0,0.0,0.0040190993,0.0047566486,0.0,0.0,label4
0.011368884,0.00337962,0.010020824,0.008006933,0.0028617862,0.0031865695,0.009897543,0.008723893,0.011767738,0.01266369,0.012237739,0.015001613,0.020973835,0.023301858,0.011879928,0.014676859,0.0048034103,0.0071602007,label5
0.0,0.0,0.012101781,0.018635722,0.011372528,0.011740664,0.021723527,0.033375766,0.015956864,0.011194692,0.015626542,0.01429041,0.0,0.0,0.016855337,0.009995135,0.009769504,5.625585E-4,label6
0.012730498,0.008159124,0.0085171275,0.0050633065,0.015537806,0.014855744,0.0,0.0,0.010179093,0.008112621,0.0055315355,0.006964042,0.0,0.0,0.007000363,0.008273041,0.0,0.0,label7
0.0054101096,0.0,0.014117221,0.009903994,0.00826438,0.009168831,0.015402985,0.008636724,0.017139703,0.018569227,0.016884353,0.02144806,0.007081028,0.008048882,0.015349004,0.01910709,0.01858225,0.027122555,label8
0.0054101096,0.0,0.016086549,0.011818992,0.0027848263,0.0031670795,0.018294225,0.016269183,0.011195012,0.011172389,0.024125753,0.030475639,0.013738702,0.015203443,0.011963442,0.014838207,0.0,0.0,label9
0.011368884,0.00337962,0.013801859,0.010955232,0.016364925,0.017713541,0.031407513,0.022405935,0.0054856096,0.006661345,0.027052738,0.03322534,0.0,0.0,0.0133410515,0.016709203,0.0048034103,0.0071602007,label0
0.0,0.0,0.016420282,0.0217893,0.0,0.0,0.0,0.0,0.015342478,0.017886924,0.0,0.0,0.006657673,0.008098414,0.015164652,0.009662597,0.009107569,0.0013581363,label1
0.02059351,0.015716184,0.019036233,0.01125049,0.014343137,0.013505671,0.0,0.0,0.006492362,0.0052998755,0.0067841304,0.0082072355,0.02182339,0.022463216,0.02319095,0.026692955,0.028432602,0.03724354,label2
0.0,0.0,0.017975291,0.02386922,0.008680343,0.008445545,0.0,0.0,0.010683028,0.012630113,0.013818723,0.011505901,0.007386025,0.008098414,0.013986049,0.008391424,0.0,0.0,label3
0.0,0.0,0.011591434,0.021513162,0.0031455746,0.0021113863,0.012171547,0.017003365,0.021768065,0.024124263,0.0056188805,0.0042133704,0.0,0.0,0.0073840832,0.0075664762,0.0,0.0,label4
0.0,0.0,0.018348042,0.02206651,0.014205958,0.01142907,0.0022048163,0.002257092,0.012269998,0.01071477,0.01540372,0.012008049,0.02211238,0.021513218,0.014446787,0.009088519,0.0,0.0,label5
0.0,0.0,0.012551377,0.016601013,0.008676277,0.0064774933,0.026013574,0.040380783,0.014827039,0.010460087,0.019021178,0.015163185,0.0,0.0,0.015419969,0.008907753,0.0048034103,0.0,label6
0.025507724,0.039988756,0.015552089,0.010599732,0.03135558,0.027110664,0.0,0.0,0.010539163,0.009911263,0.0010757043,0.001417459,0.0,0.0,0.009797157,0.011881781,0.0,0.0,label7
0.004995084,0.0,0.014871876,0.012857799,0.01862873,0.021490475,0.0091110105,0.005732844,0.01779046,0.020675212,0.015748898,0.020750774,0.0,0.0,0.015025263,0.0194019,0.0046468303,0.0071602007,label8
0.011780312,0.00337962,0.013587068,0.010303554,0.021171138,0.023103656,0.015284527,0.013506758,0.013224687,0.012472298,0.023205189,0.029021766,0.01403343,0.014364802,0.011438022,0.014111237,0.0,0.0,label9
0.0054101096,0.0,0.017930899,0.014249363,0.021695739,0.023103656,0.033922035,0.023007689,0.011147621,0.013298357,0.034743547,0.04303239,0.007081028,0.008048882,0.019329535,0.023696989,0.014085261,0.020708403,label0
0.0,0.0,0.017110351,0.0237095,0.0,0.0,0.0,0.0,0.015342478,0.017886924,0.0,0.0,0.0,0.0,0.019676235,0.014666639,0.004472549,0.001125117,label1
0.02080588,0.015716184,0.023904921,0.013722348,0.015142723,0.013505671,0.002426919,0.002257092,0.0110397665,0.008861467,0.009729672,0.0108054485,0.04335349,0.041371055,0.026857233,0.028991995,0.03879236,0.048792664,label2
0.005958775,0.0,0.024399946,0.017133214,0.014343137,0.015250257,0.0012217427,0.0,0.010840272,0.009621903,0.015758846,0.01875906,0.03530241,0.034997724,0.020286268,0.023747612,0.0049771173,0.0071602007,label3
0.0,0.0,0.010466072,0.019177077,0.012628912,0.010556932,0.018242637,0.028834375,0.024569374,0.027481027,0.01588479,0.011414933,0.0,0.0,0.012691384,0.012424527,0.033131447,0.0073606614,label4
0.0,0.0,0.020011477,0.025620937,0.020672893,0.01708134,0.0033330915,0.0054704957,0.017301107,0.013289346,0.013918924,0.011822557,0.03530241,0.03897751,0.021718262,0.011446675,0.0,0.0,label5
0.0,0.0,0.012932218,0.019545155,0.006241212,0.0042518964,0.029729003,0.046092294,0.019901447,0.013583438,0.023100294,0.019428948,0.007235134,0.008048882,0.01998079,0.011751895,0.014572915,0.001125117,label6
0.011193773,0.00337962,0.020273307,0.017678648,0.035367887,0.039276693,0.0,0.0,0.008243062,0.006848983,0.0053571947,0.0074003064,0.0,0.0,0.011709041,0.014267753,0.0,0.0,label7
0.011368884,0.00337962,0.017587433,0.014525725,0.024738684,0.026442051,0.012004562,0.006334597,0.021855343,0.02372075,0.017506845,0.021992208,0.020973835,0.023301858,0.01927742,0.023589412,0.0230548,0.03348718,label8
0.017739087,0.00675924,0.017898347,0.013997463,0.023402898,0.025215043,0.022567866,0.018537149,0.015375176,0.014749733,0.028281575,0.03553186,0.0065207006,0.0062602414,0.014768948,0.018169634,0.0,0.0,label9
0.0,0.0,0.014290598,0.020533625,0.008765002,0.009168831,0.028088046,0.039804082,0.014519542,0.012363136,0.027752815,0.01649524,0.007235134,0.008048882,0.021141134,0.012567708,0.014572915,0.001125117,label0
0.0,0.0,0.011612334,0.01703285,0.0,0.0,0.0022944792,0.002243287,0.017251434,0.017946528,0.0,0.0,0.0,0.0,0.0204247,0.014504596,0.013423327,0.0039741914,label1
0.012264019,0.00337962,0.01722729,0.011866056,0.008765002,0.009168831,0.0022944792,0.002243287,0.011736724,0.011281704,0.009609393,0.012179988,0.027080959,0.027787484,0.025705267,0.030417038,0.028327314,0.03946726,label2
0.013313254,0.00337962,0.016354945,0.01085965,0.008996366,0.009168831,0.0037363223,0.002243287,0.013341642,0.011471578,0.014489239,0.017279109,0.03694362,0.036772337,0.021759788,0.024518188,0.01507751,0.020708403,label3
0.0,0.0,0.008859288,0.01658514,0.0,0.0,0.010035241,0.015713895,0.026987461,0.028739924,0.008258841,0.0073719635,0.0,0.0,0.014957162,0.014109094,0.009438432,0.0023830358,label4
0.017903741,0.015716184,0.019381747,0.0131086055,0.017233977,0.016475648,0.011006792,0.009065494,0.011571174,0.011243668,0.010400723,0.011342064,0.034032926,0.036835894,0.021369902,0.02509806,0.014085261,0.019552877,label5
0.0,0.0,0.010115643,0.016578361,0.0031081575,0.002463284,0.019114468,0.031709265,0.01964095,0.013912875,0.015626542,0.01429041,0.007235134,0.008048882,0.021188242,0.012063646,0.023854766,0.0030458118,label6
0.015840502,0.015716184,0.016759627,0.0124860415,0.019364499,0.02043363,0.00217256,0.002257092,0.009397893,0.008697073,0.0031499139,0.004320976,0.0,0.0,0.009589791,0.012137926,0.0,0.0,label7
0.0058776992,0.0,0.014805569,0.010436366,0.014244556,0.014469204,0.024763737,0.016161384,0.018725807,0.019579038,0.024764672,0.029871346,0.021469614,0.023301858,0.018768372,0.022195222,0.023854766,0.03348718,label8
0.005958775,0.0,0.015306166,0.010590273,0.0085093705,0.009168831,0.023101911,0.018537149,0.015524935,0.014731245,0.02502671,0.030475639,0.0,0.0,0.016416678,0.018685222,0.0,0.0,label9
0.027407056,0.02640348,0.029147804,0.025913423,0.02735225,0.02915348,0.025795171,0.02126291,0.013002852,0.014447364,0.02305173,0.029246094,0.0,0.0,0.016479349,0.020830704,0.0,0.0,label0
0.0061956393,0.009559008,0.029152876,0.018257339,0.0,0.0,0.0,0.0,0.014653034,0.011986453,0.0,0.0,0.0,0.0,0.021479188,0.02587184,0.026455717,0.035203878,label1
0.022390546,0.057656243,0.027744794,0.02195337,0.030339373,0.020424644,0.0010241547,9.970163E-4,0.01619431,0.012851383,0.0042694104,0.0035453096,0.027211804,0.03293242,0.021479188,0.025031898,0.017933032,0.021671293,label2
0.023697998,0.057656243,0.028113155,0.021304522,0.02750191,0.019017054,0.0047104345,0.0035606902,0.013687804,0.013878395,0.011055875,0.008982671,0.02152708,0.025291342,0.021045398,0.023784896,0.0,0.0,label3
